,title,rating,year_published,min_players,max_players,play_time,pt_min,pt_max,age,complexity,categories,mechanics,subdomain,num_honors
159675,Fields of Arle,7.6211,2014,1,2,120,60,120,13,3.8674,"['Economic', 'Farming', 'Industry / Manufacturing']","['Automatic Resource Growth', 'Highest-Lowest Scoring', 'Income', 'Set Collection', 'Solo / Solitaire Game', 'Turn Order: Claim Action', 'Turn Order: Progressive', 'Worker Placement']",Strategy Games,7
229853,Teotihuacan: City of Gods,7.61571,2018,1,4,120,90,120,14,3.7764,['Ancient'],"['Area Movement', 'Rondel', 'Set Collection', 'Solo / Solitaire Game', 'Tile Placement', 'Track Movement', 'Variable Set-up', 'Worker Placement with Dice Workers']",Strategy Games,20
121921,Robinson Crusoe: Adventures on the Cursed Island,7.60299,2012,1,4,120,60,120,14,3.8071,"['Adventure', 'Exploration', 'Fighting', 'Novel-based', 'Territory Building']","['Action Queue', 'Area Movement', 'Cooperative Game', 'Dice Rolling', 'Die Icon Resolution', 'Events', 'Hexagon Grid', 'Map Addition', 'Movement Points', 'Narrative Choice / Paragraph', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Tile Placement', 'Turn Order: Progressive', 'Variable Player Powers', 'Worker Placement']",Thematic Games,9
110327,Lords of Waterdeep,7.60262,2012,2,5,120,60,120,12,2.4529,"['City Building', 'Fantasy']","['Contracts', 'Hidden Roles', 'Increase Value of Unchosen Resources', 'Ownership', 'Set Collection', 'Take That', 'Turn Order: Claim Action', 'Worker Placement']",Strategy Games,11
171623,The Voyages of Marco Polo,7.60081,2015,2,4,100,40,100,12,3.1884,"['Dice', 'Economic', 'Medieval', 'Travel']","['Contracts', 'Dice Rolling', 'Point to Point Movement', 'Resource to Move', 'Turn Order: Claim Action', 'Variable Player Powers', 'Variable Set-up', 'Worker Placement with Dice Workers']",Strategy Games,22
62219,Dominant Species,7.59603,2010,2,6,240,120,240,14,4.0361,"['Animals', 'Environmental', 'Prehistoric']","['Action Queue', 'Area Majority / Influence', 'End Game Bonuses', 'Grid Movement', 'Hexagon Grid', 'Map Addition', 'Open Drafting', 'Take That', 'Tile Placement', 'Turn Order: Claim Action', 'Variable Player Powers', 'Worker Placement']",Strategy Games,9
68448,7 Wonders,7.59598,2010,2,7,30,30,30,10,2.3209,"['Ancient', 'Card Game', 'City Building', 'Civilization', 'Economic']","['Closed Drafting', 'Hand Management', 'Neighbor Scope', 'Set Collection', 'Simultaneous Action Selection', 'Variable Player Powers']",Family Games,53
317985,Beyond the Sun,7.58712,2020,2,4,120,60,120,14,3.1314,"['Science Fiction', 'Space Exploration']","['Action Drafting', 'Area Majority / Influence', 'Contracts', 'Events', 'Point to Point Movement', 'Tech Trees / Tech Tracks', 'Worker Placement']",Strategy Games,6
180263,The 7th Continent,7.5866,2017,1,4,1000,5,1000,14,2.8985,"['Adventure', 'Card Game', 'Exploration', 'Science Fiction']","['Area Movement', 'Cooperative Game', 'Hand Management', 'Map Addition', 'Modular Board', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Storytelling', 'Variable Player Powers']",Thematic Games,21
264220,Tainted Grail: The Fall of Avalon,7.57738,2019,1,4,120,60,120,14,3.331,"['Adventure', 'Exploration', 'Fantasy', 'Mature / Adult', 'Medieval', 'Mythology', 'Travel']","['Area Movement', 'Campaign / Battle Card Driven', 'Cooperative Game', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Hand Management', 'Map Addition', 'Modular Board', 'Narrative Choice / Paragraph', 'Role Playing', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Storytelling', 'Variable Player Powers']",Thematic Games,14
231733,Obsession,7.57477,2018,1,4,90,30,90,14,3.1131,['Post-Napoleonic'],"['Deck, Bag, and Pool Building', 'Hand Management', 'Open Drafting', 'Solo / Solitaire Game', 'Worker Placement', 'Worker Placement, Different Worker Types']",Strategy Games,1
236457,Architects of the West Kingdom,7.56744,2018,1,5,80,60,80,12,2.7509,"['City Building', 'Medieval']","['Open Drafting', 'Solo / Solitaire Game', 'Variable Player Powers', 'Worker Placement']",Strategy Games,21
93,El Grande,7.55719,1995,2,5,120,60,120,12,3.0405,"['Medieval', 'Renaissance']","['Action Drafting', 'Area Majority / Influence', 'Area Movement', 'Auction/Bidding', 'Hand Management', 'Memory', 'Open Drafting', 'Selection Order Bid', 'Simultaneous Action Selection', 'Turn Order: Progressive', 'Turn Order: Stat-Based']",Strategy Games,4
37111,Battlestar Galactica: The Board Game,7.54813,2008,3,6,180,120,180,14,3.2482,"['Bluffing', 'Deduction', 'Movies / TV / Radio theme', 'Political', 'Science Fiction', 'Space Exploration', 'Spies/Secret Agents']","['Area Movement', 'Dice Rolling', 'Hand Management', 'Hidden Roles', 'Once-Per-Game Abilities', 'Role Playing', 'Team-Based Game', 'Traitor Game', 'Variable Player Powers', 'Variable Set-up', 'Voting']",Thematic Games,13
122515,Keyflower,7.54549,2012,2,6,120,90,120,12,3.3436,"['City Building', 'Economic', 'Renaissance', 'Territory Building', 'Transportation']","['Auction/Bidding', 'Auction: Fixed Placement', 'Auction: Multiple Lot', 'Constrained Bidding', 'End Game Bonuses', 'Hexagon Grid', 'Modular Board', 'Network and Route Building', 'Ownership', 'Set Collection', 'Tile Placement', 'Turn Order: Auction', 'Variable Set-up', 'Worker Placement', 'Worker Placement, Different Worker Types']",Strategy Games,12
279537,The Search for Planet X,7.54488,2020,1,4,75,60,75,13,2.3649,"['Deduction', 'Puzzle']","['Action Points', 'Deduction', 'End Game Bonuses', 'Paper-and-Pencil', 'Solo / Solitaire Game', 'Turn Order: Time Track']",Strategy Games,5
18602,Caylus,7.54035,2005,2,5,150,60,150,12,3.7992,"['City Building', 'Economic', 'Medieval']","['Action Queue', 'Ownership', 'Turn Order: Claim Action', 'Turn Order: Pass Order', 'Variable Set-up', 'Worker Placement']",Strategy Games,18
172386,Mombasa,7.53449,2015,2,4,150,75,150,12,3.8998,['Economic'],"['Action Queue', 'Area Majority / Influence', 'Deck, Bag, and Pool Building', 'Hand Management', 'Investment', 'Open Drafting', 'Simultaneous Action Selection', 'Stock Holding', 'Turn Order: Claim Action', 'Variable Player Powers', 'Worker Placement']",Strategy Games,19
225694,Decrypto,7.53375,2018,3,8,45,15,45,12,1.8104,"['Bluffing', 'Deduction', 'Party Game', 'Spies/Secret Agents', 'Word Game']","['Communication Limits', 'Targeted Clues', 'Team-Based Game']",Party Games,18
170042,Raiders of the North Sea,7.53299,2015,2,4,80,60,80,12,2.5447,"['Medieval', 'Nautical']","['Contracts', 'Dice Rolling', 'Hand Management', 'Worker Placement', 'Worker Placement, Different Worker Types']",Strategy Games,9
155821,Inis,7.52902,2016,2,4,90,60,90,14,2.8865,"['Card Game', 'Exploration', 'Medieval', 'Mythology']","['Area Majority / Influence', 'Area Movement', 'Campaign / Battle Card Driven', 'Closed Drafting', 'Hand Management', 'Interrupts', 'King of the Hill', 'Map Addition', 'Modular Board', 'Variable Set-up']",Strategy Games,7
40834,Dominion: Intrigue,7.52887,2009,2,6,30,30,30,13,2.4162,"['Card Game', 'Medieval']","['Deck, Bag, and Pool Building', 'Delayed Purchase', 'Hand Management']",Strategy Games,8
269385,The Lord of the Rings: Journeys in Middle-Earth,7.52866,2019,1,5,120,60,120,14,2.6332,"['Adventure', 'Fantasy', 'Fighting', 'Miniatures', 'Novel-based']","['Campaign / Battle Card Driven', 'Cooperative Game', 'Deck, Bag, and Pool Building', 'Modular Board', 'Role Playing', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Stat Check Resolution', 'Variable Player Powers']",Thematic Games,4
73439,Troyes,7.52676,2010,1,4,90,90,90,12,3.4612,"['Dice', 'Economic', 'Medieval']","['Area Majority / Influence', 'Dice Rolling', 'End Game Bonuses', 'Events', 'Hidden Victory Points', 'Income', 'Ownership', 'Set Collection', 'Solo / Solitaire Game', 'Turn Order: Progressive', 'Variable Set-up', 'Worker Placement with Dice Workers', 'Worker Placement, Different Worker Types']",Strategy Games,13
42,Tigris & Euphrates,7.52542,1997,2,4,90,90,90,12,3.5016,"['Ancient', 'Civilization', 'Territory Building']","['Area Majority / Influence', 'Connections', 'Hand Management', 'Hidden Victory Points', 'Highest-Lowest Scoring', 'Income', 'Set Collection', 'Square Grid', 'Tile Placement']",Strategy Games,5
146021,Eldritch Horror,7.52447,2013,1,8,240,120,240,14,3.3198,"['Adventure', 'Fighting', 'Horror', 'Novel-based', 'Travel']","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Point to Point Movement', 'Role Playing', 'Solo / Solitaire Game', 'Stat Check Resolution', 'Variable Player Powers']",Thematic Games,5
203993,Lorenzo il Magnifico,7.52326,2016,2,4,120,60,120,12,3.3005,['Renaissance'],"['Dice Rolling', 'Open Drafting', 'Worker Placement', 'Worker Placement with Dice Workers']",Strategy Games,4
12493,Twilight Imperium: Third Edition,7.52027,2005,3,6,240,180,240,14,4.2558,"['Civilization', 'Negotiation', 'Political', 'Science Fiction', 'Space Exploration', 'Wargame']","['Action Points', 'Area-Impulse', 'Dice Rolling', 'Follow', 'Grid Movement', 'Hexagon Grid', 'Increase Value of Unchosen Resources', 'Modular Board', 'Player Elimination', 'Tile Placement', 'Trading', 'Variable Phase Order', 'Variable Player Powers', 'Voting']",Strategy Games,2
163068,Trickerion: Legends of Illusion,7.51899,2015,2,4,180,60,180,14,4.2504,['Post-Napoleonic'],"['Action Points', 'Action Queue', 'Catch the Leader', 'Dice Rolling', 'Simultaneous Action Selection', 'Tile Placement', 'Turn Order: Stat-Based', 'Worker Placement', 'Worker Placement, Different Worker Types']",Strategy Games,4
144733,Russian Railroads,7.5045,2013,2,4,120,120,120,13,3.4058,"['Industry / Manufacturing', 'Trains']","['End Game Bonuses', 'Tech Trees / Tech Tracks', 'Turn Order: Claim Action', 'Worker Placement']",Strategy Games,17
163412,Patchwork,7.50391,2014,2,2,30,15,30,8,1.6101,"['Abstract Strategy', 'Economic', 'Puzzle']","['Grid Coverage', 'Income', 'Open Drafting', 'Rondel', 'Square Grid', 'Tile Placement', 'Turn Order: Stat-Based', 'Turn Order: Time Track', 'Victory Points as a Resource']",Abstract Games,16
102680,Trajan,7.49989,2011,2,4,120,60,120,12,3.6511,"['Ancient', 'Political']","['Area Movement', 'Hand Management', 'Mancala', 'Open Drafting', 'Set Collection']",Strategy Games,16
205896,Rising Sun,7.49672,2018,3,5,120,90,120,14,3.2909,"['Bluffing', 'Fantasy', 'Miniatures', 'Mythology', 'Negotiation', 'Wargame']","['Action Drafting', 'Alliances', 'Area Majority / Influence', 'Area Movement', 'Auction: Sealed Bid', 'Betting and Bluffing', 'Closed Drafting', 'End Game Bonuses', 'Follow', 'Force Commitment', 'Negotiation', 'Set Collection', 'Simultaneous Action Selection', 'Take That', 'Variable Phase Order', 'Variable Player Powers', 'Variable Set-up']",Strategy Games,10
366013,Heat: Pedal to the Metal,7.49585,2022,1,6,60,30,60,10,2.1929,"['Racing', 'Sports']","['Hand Management', 'Race', 'Simulation', 'Simultaneous Action Selection', 'Track Movement', 'Variable Set-up']",Family Games,1
281259,The Isle of Cats,7.48792,2019,1,4,90,60,90,8,2.3527,"['Animals', 'Fantasy', 'Puzzle']","['Closed Drafting', 'Grid Coverage', 'Hidden Victory Points', 'Income', 'Open Drafting', 'Pattern Building', 'Set Collection', 'Solo / Solitaire Game', 'Square Grid', 'Tile Placement', 'Turn Order: Stat-Based']",Family Games,6
218417,Aeon's End: War Eternal,7.48682,2017,1,4,60,60,60,14,2.9225,"['Card Game', 'Fantasy', 'Science Fiction']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Hand Management', 'Open Drafting', 'Variable Phase Order', 'Variable Player Powers']",Strategy Games,3
36218,Dominion,7.48437,2008,2,4,30,30,30,13,2.3513,"['Card Game', 'Medieval']","['Deck, Bag, and Pool Building', 'Delayed Purchase', 'Hand Management', 'Take That', 'Variable Set-up']",Strategy Games,45
233371,Clank! In! Space!: A Deck-Building Adventure,7.47933,2017,2,4,90,45,90,12,2.557,['Science Fiction'],"['Deck, Bag, and Pool Building', 'Delayed Purchase', 'Modular Board', 'Open Drafting', 'Player Elimination', 'Point to Point Movement', 'Push Your Luck']",Strategy Games,3
256916,Concordia Venus,7.47561,2018,2,6,120,60,120,12,3.028,"['Ancient', 'Economic']","['Action Retrieval', 'Advantage Token', 'Auction: Dutch', 'Communication Limits', 'Deck, Bag, and Pool Building', 'Follow', 'Hand Management', 'Movement Points', 'Network and Route Building', 'Open Drafting', 'Point to Point Movement', 'Set Collection', 'Team-Based Game', 'Variable Set-up']",Strategy Games,1
175640,Vinhos: Deluxe Edition,7.47168,2016,1,4,135,60,135,14,4.0152,"['Economic', 'Industry / Manufacturing']","['Area Majority / Influence', 'Variable Phase Order', 'Worker Placement']",Strategy Games,3
178900,Codenames,7.47075,2015,2,8,15,15,15,14,1.2697,"['Card Game', 'Deduction', 'Party Game', 'Spies/Secret Agents', 'Word Game']","['Communication Limits', 'Memory', 'Push Your Luck', 'Team-Based Game']",Party Games,45
172287,Champions of Midgard,7.46838,2015,2,4,90,60,90,10,2.6,"['Adventure', 'Dice', 'Fantasy', 'Fighting', 'Medieval', 'Mythology']","['Dice Rolling', 'Set Collection', 'Variable Player Powers', 'Worker Placement']",Strategy Games,2
198928,Pandemic: Iberia,7.46805,2016,2,5,45,45,45,8,2.5739,"['Medical', 'Post-Napoleonic', 'Trains']","['Action Points', 'Cooperative Game', 'Hand Management', 'Network and Route Building', 'Point to Point Movement', 'Set Collection', 'Solo / Solitaire Game', 'Trading', 'Variable Player Powers']",Strategy Games,3
196340,Yokohama,7.46366,2016,2,4,90,90,90,14,3.3055,['Economic'],"['Contracts', 'End Game Bonuses', 'Grid Movement', 'Modular Board', 'Network and Route Building', 'Set Collection', 'Variable Set-up', 'Worker Placement', 'Worker Placement, Different Worker Types']",Strategy Games,6
132531,Roll for the Galaxy,7.46362,2014,2,5,45,45,45,13,2.7759,"['Civilization', 'Dice', 'Economic', 'Science Fiction', 'Space Exploration']","['Action Retrieval', 'Contracts', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Follow', 'Simultaneous Action Selection', 'Variable Phase Order', 'Variable Player Powers', 'Worker Placement with Dice Workers']",Strategy Games,9
175155,Forbidden Stars,7.46087,2015,2,4,180,120,180,14,3.841,"['Bluffing', 'Fighting', 'Miniatures', 'Science Fiction', 'Wargame']","['Area Majority / Influence', 'Area Movement', 'Card Play Conflict Resolution', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Order Counters', 'Variable Player Powers']",Strategy Games,3
263918,Cartographers,7.45613,2019,1,100,45,30,45,10,1.8872,"['Fantasy', 'Territory Building']","['Bingo', 'End Game Bonuses', 'Grid Coverage', 'Line Drawing', 'Paper-and-Pencil', 'Simultaneous Action Selection', 'Solo / Solitaire Game', 'Square Grid']",Family Games,8
266524,PARKS,7.45515,2019,1,5,60,30,60,10,2.1489,"['Animals', 'Economic', 'Environmental', 'Travel']","['Contracts', 'End Game Bonuses', 'Modular Board', 'Solo / Solitaire Game', 'Track Movement', 'Turn Order: Claim Action', 'Worker Placement']",Family Games,13
4098,Age of Steam,7.4542,2002,1,6,120,120,120,13,3.8892,"['Economic', 'Trains', 'Transportation']","['Auction/Bidding', 'Catch the Leader', 'Connections', 'Dice Rolling', 'Loans', 'Network and Route Building', 'Pick-up and Deliver', 'Player Elimination', 'Scenario / Mission / Campaign Game', 'Selection Order Bid', 'Tile Placement', 'Turn Order: Auction', 'Victory Points as a Resource']",Strategy Games,4
43015,Hansa Teutonica,7.4542,2009,2,5,90,45,90,12,3.0999,['Medieval'],"['Action Points', 'Area Majority / Influence', 'End Game Bonuses', 'Network and Route Building', 'Ownership', 'Tech Trees / Tech Tracks']",Strategy Games,10
30549,Pandemic,7.44866,2008,2,4,45,45,45,8,2.4031,['Medical'],"['Action Points', 'Cooperative Game', 'Hand Management', 'Point to Point Movement', 'Set Collection', 'Tags', 'Variable Player Powers']",Family Games,41
217372,The Quest for El Dorado,7.44163,2017,2,4,60,30,60,10,1.9298,"['Adventure', 'Exploration', 'Racing']","['Deck, Bag, and Pool Building', 'Delayed Purchase', 'Grid Movement', 'Hand Management', 'Hexagon Grid', 'Modular Board', 'Open Drafting', 'Race']",Family Games,14
262712,Res Arcana,7.44027,2019,2,4,60,30,60,12,2.6239,"['Card Game', 'Fantasy']","['Hand Management', 'Open Drafting', 'Race', 'Score-and-Reset Game', 'Take That', 'Turn Order: Pass Order', 'Variable Player Powers']",Strategy Games,13
274364,Watergate,7.43793,2019,2,2,60,30,60,12,2.2519,"['Card Game', 'Political']","['Action/Event', 'Campaign / Battle Card Driven', 'Connections', 'Hand Management', 'Once-Per-Game Abilities', 'Take That', 'Tug of War']",Strategy Games,14
127023,Kemet,7.43596,2012,2,5,120,90,120,13,3.0014,"['Ancient', 'Miniatures', 'Mythology', 'Wargame']","['Action Points', 'Area Majority / Influence', 'Area Movement', 'Card Play Conflict Resolution', 'Hand Management', 'Open Drafting', 'Tech Trees / Tech Tracks']",Strategy Games,2
2511,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,7.43372,1982,1,8,120,60,120,13,2.6741,"['Deduction', 'Murder/Mystery', 'Novel-based', 'Post-Napoleonic', 'Spies/Secret Agents']","['Cooperative Game', 'Deduction', 'Narrative Choice / Paragraph', 'Solo / Solitaire Game', 'Storytelling']",Thematic Games,6
118048,Targi,7.43341,2012,2,2,60,60,60,12,2.3429,"['Arabian', 'Card Game']","['End Game Bonuses', 'Modular Board', 'Open Drafting', 'Set Collection', 'Square Grid', 'Turn Order: Progressive', 'Worker Placement']",Strategy Games,5
271324,It's a Wonderful World,7.42784,2019,1,5,60,30,60,14,2.3098,"['Card Game', 'Civilization', 'Economic', 'Science Fiction']","['Closed Drafting', 'End Game Bonuses', 'Hand Management', 'Set Collection', 'Simultaneous Action Selection', 'Solo / Solitaire Game', 'Variable Player Powers']",Strategy Games,22
161970,Alchemists,7.42742,2014,2,4,120,120,120,13,3.9241,"['Deduction', 'Fantasy']","['Action Drafting', 'Constrained Bidding', 'Deduction', 'End Game Bonuses', 'Events', 'Hand Management', 'Open Drafting', 'Turn Order: Progressive']",Strategy Games,16
